2024-01-01,-0.8188312476091741
2024-01-02,-0.39369582233844785
2024-01-03,-2.293845940311166
2024-01-04,-1.1779397628191384
2024-01-05,-0.38401006345955313
2024-01-06,-0.5341883654408575
2024-01-07,0.19715205499231425
2024-01-08,0.1684038432527539
2024-01-09,-1.7942429236370596
2024-01-10,-2.661685634303338
2024-01-11,-2.102067431549931
2024-01-12,-1.740659837904171
2024-01-13,-1.5339851571966396
2024-01-14,-2.852026917462024
2024-01-15,-2.5628237431301697
2024-01-16,-2.849230248154715
2024-01-17,-2.71210646136799
2024-01-18,-0.795972347235604
2024-01-19,0.7307667303915544
2024-01-20,0.939116270148406
2024-01-21,1.9021473053129712
2024-01-22,1.8463994969641544
2024-01-23,2.792002127626127
2024-01-24,3.545629479176618
2024-01-25,2.4248192012625953
2024-01-26,3.2905992455070603
2024-01-27,4.127336578257021
2024-01-28,5.784723409528958
2024-01-29,7.150766721511534
2024-01-30,6.762225626868685
2024-01-31,7.422946485589693
2024-02-01,8.70863995381593
2024-02-02,6.9284470212225004
2024-02-03,8.234947047991593
2024-02-04,9.787364591603799
2024-02-05,10.888377124399888
2024-02-06,11.728483312295374
2024-02-07,12.331056798363024
2024-02-08,12.668951142232928
2024-02-09,14.829792761933952
2024-02-10,14.379036625430471
2024-02-11,13.982153961128862
2024-02-12,14.450589251347484
2024-02-13,15.55020936524595
2024-02-14,15.752603667478613
2024-02-15,14.920521609569754
2024-02-16,15.174776972412962
2024-02-17,14.122945878564888
2024-02-18,12.542386582879779
2024-02-19,12.94723239169804
2024-02-20,13.81365843410333
2024-02-21,14.020604100525457
2024-02-22,14.651438715399694
2024-02-23,14.493167432503006
2024-02-24,14.248443243133522
2024-02-25,14.477668133692587
2024-02-26,15.466386334812588
2024-02-27,15.476266156821817
2024-02-28,16.3098098375994
2024-02-29,15.367317362156097
2024-03-01,15.589321004676973
2024-03-02,15.298318621364018
2024-03-03,14.485447053015477
2024-03-04,14.330454702766776
2024-03-05,13.30599361166167
2024-03-06,12.370855032342893
2024-03-07,11.028272247923383
2024-03-08,9.88333459152482
2024-03-09,9.944420426903985
2024-03-10,10.443482401188072
2024-03-11,10.336978741743692
2024-03-12,12.229016656757489
2024-03-13,10.074048750221122
2024-03-14,10.747780056993642
2024-03-15,10.250808008020115
2024-03-16,9.199921221636993
2024-03-17,8.013815379746443
2024-03-18,8.06104797000561
2024-03-19,9.441921173368776
2024-03-20,10.33629912991007
2024-03-21,10.099881210134273
2024-03-22,11.215778513125448
2024-03-23,11.776916483992508
2024-03-24,11.643114193522342
2024-03-25,11.833020925488764
2024-03-26,11.335208620341673
2024-03-27,9.011540764138683
2024-03-28,9.397429052790713
2024-03-29,9.026477032025804
2024-03-30,9.052009832647446
2024-03-31,9.960271514554456
2024-04-01,9.773544780274966
2024-04-02,8.742772048794405
2024-04-03,8.957649503569632
2024-04-04,10.501175777981974
2024-04-05,9.54667986043507
2024-04-06,10.702157597316354
2024-04-07,11.507711626310176
2024-04-08,13.321988399022679
2024-04-09,14.466236883766147
